"id","labels","properties"
"8207911b-5ab2-5be7-9790-8436f6d08804","Actor","{""name"": ""hare-lip"", ""chapter"": ""CHAPTER XXV."", ""chunk"": ""Then she put her arm around the king on one side, and Susan and the\\nhare-lip done the same on the other. Everybody clapped their hands and\\nstomped on the floor like a perfect storm, whilst the king held up his\\nhead and smiled proud. The doctor says:"", ""chunk_order_number"": 1119, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2024-10-27T13:20:14Z""}"
"4269832f-adfc-50ba-9b39-585d3f8c5a6c","Chunk","{""chunk_order_number"": 1120, ""text"": ""\u201cAll right; I wash _my_ hands of the matter. But I warn you all that a\\ntime \u2019s coming when you\u2019re going to feel sick whenever you think of\\nthis day.\u201d And away he went."", ""name"": ""Chunk_1120"", ""chapter"": ""CHAPTER XXV."", ""chunk"": ""\u201cAll right; I wash _my_ hands of the matter. But I warn you all that a\\ntime \u2019s coming when you\u2019re going to feel sick whenever you think of\\nthis day.\u201d And away he went."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:45Z""}"
"5b6e3655-b9d9-5914-a52f-8a0f1d820e47","Intangible","{""name"": ""Feeling sick"", ""chapter"": ""CHAPTER XXV."", ""chunk"": ""\u201cAll right; I wash _my_ hands of the matter. But I warn you all that a\\ntime \u2019s coming when you\u2019re going to feel sick whenever you think of\\nthis day.\u201d And away he went."", ""chunk_order_number"": 1120, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:45Z""}"
"07012170-effc-5971-bbf8-16fcdcdf91ad","Event","{""name"": ""The event described in the chunk"", ""chapter"": ""CHAPTER XXV."", ""chunk"": ""\u201cAll right; I wash _my_ hands of the matter. But I warn you all that a\\ntime \u2019s coming when you\u2019re going to feel sick whenever you think of\\nthis day.\u201d And away he went."", ""chunk_order_number"": 1120, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:45Z""}"
"d2b06575-d47c-589d-b16c-7690577e5ff8","Chunk","{""name"": ""Chunk 1121"", ""chapter"": ""CHAPTER XXV."", ""chunk"": ""\u201cAll right, doctor,\u201d says the king, kinder mocking him; \u201cwe\u2019ll try and\\nget \u2019em to send for you;\u201d which made them all laugh, and they said it\\nwas a prime good hit."", ""chunk_order_number"": 1121, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"9ff64bac-f109-5a2d-ad12-f8bd8de279f5","Actor","{""name"": ""all"", ""chapter"": ""CHAPTER XXV."", ""chunk"": ""\u201cAll right, doctor,\u201d says the king, kinder mocking him; \u201cwe\u2019ll try and\\nget \u2019em to send for you;\u201d which made them all laugh, and they said it\\nwas a prime good hit."", ""chunk_order_number"": 1121, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"cbeb4ad6-c492-595d-901f-73755eda2794","Chunk","{""name"": ""Chunk 1122"", ""chapter"": ""CHAPTER XXV."", ""chunk"": ""\u201cAll right, doctor,\u201d says the king, kinder mocking him; \u201cwe\u2019ll try and\\nget \u2019em to send for you;\u201d which made them all laugh, and they said it\\nwas a prime good hit."", ""chunk_order_number"": 1121, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"6a5f92f5-9442-5fcb-b2ff-6fdd6d379d19","Chapter","{""name"": ""CHAPTER XXVI."", ""description"": ""Chapter in ADVENTURES OF HUCKLEBERRY FINN"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""Well, when they was all gone the king he asks Mary Jane how they was\\noff for spare rooms, and she said she had one spare room, which would\\ndo for Uncle William, and she\u2019d give her own room to Uncle Harvey,\\nwhich was a little bigger, and she would turn into the room with her\\nsisters and sleep on a cot; and up garret was a little cubby, with a\\npallet in it. The king said the cubby would do for his valley\u2014meaning\\nme."", ""chunk_order_number"": 1122, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"c83b863f-10d1-5d73-87b5-5f9e6b939ca0","Actor","{""name"": ""Uncle William"", ""description"": ""A character in the story"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""Well, when they was all gone the king he asks Mary Jane how they was\\noff for spare rooms, and she said she had one spare room, which would\\ndo for Uncle William, and she\u2019d give her own room to Uncle Harvey,\\nwhich was a little bigger, and she would turn into the room with her\\nsisters and sleep on a cot; and up garret was a little cubby, with a\\npallet in it. The king said the cubby would do for his valley\u2014meaning\\nme."", ""chunk_order_number"": 1122, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"af424c78-c874-5b04-9e8d-d3f0faedc7c4","Actor","{""name"": ""Uncle Harvey"", ""description"": ""A character in the story"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""Well, when they was all gone the king he asks Mary Jane how they was\\noff for spare rooms, and she said she had one spare room, which would\\ndo for Uncle William, and she\u2019d give her own room to Uncle Harvey,\\nwhich was a little bigger, and she would turn into the room with her\\nsisters and sleep on a cot; and up garret was a little cubby, with a\\npallet in it. The king said the cubby would do for his valley\u2014meaning\\nme."", ""chunk_order_number"": 1122, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"7d7e222e-8b07-57d3-878a-b0d269e0d292","Object","{""name"": ""spare room"", ""description"": ""A place to sleep"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""Well, when they was all gone the king he asks Mary Jane how they was\\noff for spare rooms, and she said she had one spare room, which would\\ndo for Uncle William, and she\u2019d give her own room to Uncle Harvey,\\nwhich was a little bigger, and she would turn into the room with her\\nsisters and sleep on a cot; and up garret was a little cubby, with a\\npallet in it. The king said the cubby would do for his valley\u2014meaning\\nme."", ""chunk_order_number"": 1122, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"503b2fcf-9435-505d-914c-33b339b3c4b2","Object","{""name"": ""cubby"", ""description"": ""A small room"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""Well, when they was all gone the king he asks Mary Jane how they was\\noff for spare rooms, and she said she had one spare room, which would\\ndo for Uncle William, and she\u2019d give her own room to Uncle Harvey,\\nwhich was a little bigger, and she would turn into the room with her\\nsisters and sleep on a cot; and up garret was a little cubby, with a\\npallet in it. The king said the cubby would do for his valley\u2014meaning\\nme."", ""chunk_order_number"": 1122, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"b967f423-791b-5cde-807e-e8bfe2499f37","Chunk","{""chunk_order_number"": 1123, ""name"": ""Chunk 1123"", ""description"": ""Text passage from chapter"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""So Mary Jane took us up, and she showed them their rooms, which was\\nplain but nice. She said she\u2019d have her frocks and a lot of other traps\\ntook out of her room if they was in Uncle Harvey\u2019s way, but he said\\nthey warn\u2019t. The frocks was hung along the wall, and before them was a\\ncurtain made out of calico that hung down to the floor. There was an\\nold hair trunk in one corner, and a guitar-box in another, and all\\nsorts of little knickknacks and jimcracks around, like girls brisken up\\na room with. The king said it was all the more homely and more\\npleasanter for these fixings, and so don\u2019t disturb them. The duke\u2019s\\nroom was pretty small, but plenty good enough, and so was my cubby."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"9c455167-ff1d-588f-86d0-6fd076256f9b","Object","{""name"": ""rooms"", ""description"": ""Rooms"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""So Mary Jane took us up, and she showed them their rooms, which was\\nplain but nice. She said she\u2019d have her frocks and a lot of other traps\\ntook out of her room if they was in Uncle Harvey\u2019s way, but he said\\nthey warn\u2019t. The frocks was hung along the wall, and before them was a\\ncurtain made out of calico that hung down to the floor. There was an\\nold hair trunk in one corner, and a guitar-box in another, and all\\nsorts of little knickknacks and jimcracks around, like girls brisken up\\na room with. The king said it was all the more homely and more\\npleasanter for these fixings, and so don\u2019t disturb them. The duke\u2019s\\nroom was pretty small, but plenty good enough, and so was my cubby."", ""chunk_order_number"": 1123, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"03c12ecd-c224-57e0-a6c0-b8848e75117b","Object","{""name"": ""old hair trunk"", ""description"": ""Trunk"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""So Mary Jane took us up, and she showed them their rooms, which was\\nplain but nice. She said she\u2019d have her frocks and a lot of other traps\\ntook out of her room if they was in Uncle Harvey\u2019s way, but he said\\nthey warn\u2019t. The frocks was hung along the wall, and before them was a\\ncurtain made out of calico that hung down to the floor. There was an\\nold hair trunk in one corner, and a guitar-box in another, and all\\nsorts of little knickknacks and jimcracks around, like girls brisken up\\na room with. The king said it was all the more homely and more\\npleasanter for these fixings, and so don\u2019t disturb them. The duke\u2019s\\nroom was pretty small, but plenty good enough, and so was my cubby."", ""chunk_order_number"": 1123, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"cc6b510e-000b-5833-9dc7-4feb0bd0f707","Object","{""name"": ""guitar-box"", ""description"": ""A box for a guitar"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""So Mary Jane took us up, and she showed them their rooms, which was\\nplain but nice. She said she\u2019d have her frocks and a lot of other traps\\ntook out of her room if they was in Uncle Harvey\u2019s way, but he said\\nthey warn\u2019t. The frocks was hung along the wall, and before them was a\\ncurtain made out of calico that hung down to the floor. There was an\\nold hair trunk in one corner, and a guitar-box in another, and all\\nsorts of little knickknacks and jimcracks around, like girls brisken up\\na room with. The king said it was all the more homely and more\\npleasanter for these fixings, and so don\u2019t disturb them. The duke\u2019s\\nroom was pretty small, but plenty good enough, and so was my cubby."", ""chunk_order_number"": 1123, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"a275791b-e5bd-54c9-9ca5-48be01d842e0","Chunk","{""chunk_order_number"": 1124, ""name"": ""Chunk_1124"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""That night they had a big supper, and all them men and women was there,\\nand I stood behind the king and the duke\u2019s chairs and waited on them,\\nand the niggers waited on the rest. Mary Jane she set at the head of\\nthe table, with Susan alongside of her, and said how bad the biscuits\\nwas, and how mean the preserves was, and how ornery and tough the fried\\nchickens was\u2014and all that kind of rot, the way women always do for to\\nforce out compliments; and the people all knowed everything was tiptop,\\nand said so\u2014said \u201cHow _do_ you get biscuits to brown so nice?\u201d and\\n\u201cWhere, for the land\u2019s sake, _did_ you get these amaz\u2019n pickles?\u201d and\\nall that kind of humbug talky-talk, just the way people always does at\\na supper, you know."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"87d6863c-db0e-5c48-a72e-4dd83fc11584","Object","{""name"": ""biscuits"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""That night they had a big supper, and all them men and women was there,\\nand I stood behind the king and the duke\u2019s chairs and waited on them,\\nand the niggers waited on the rest. Mary Jane she set at the head of\\nthe table, with Susan alongside of her, and said how bad the biscuits\\nwas, and how mean the preserves was, and how ornery and tough the fried\\nchickens was\u2014and all that kind of rot, the way women always do for to\\nforce out compliments; and the people all knowed everything was tiptop,\\nand said so\u2014said \u201cHow _do_ you get biscuits to brown so nice?\u201d and\\n\u201cWhere, for the land\u2019s sake, _did_ you get these amaz\u2019n pickles?\u201d and\\nall that kind of humbug talky-talk, just the way people always does at\\na supper, you know."", ""chunk_order_number"": 1124, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"71abb4af-1dd5-5539-a42e-962e932cc825","Object","{""name"": ""preserves"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""That night they had a big supper, and all them men and women was there,\\nand I stood behind the king and the duke\u2019s chairs and waited on them,\\nand the niggers waited on the rest. Mary Jane she set at the head of\\nthe table, with Susan alongside of her, and said how bad the biscuits\\nwas, and how mean the preserves was, and how ornery and tough the fried\\nchickens was\u2014and all that kind of rot, the way women always do for to\\nforce out compliments; and the people all knowed everything was tiptop,\\nand said so\u2014said \u201cHow _do_ you get biscuits to brown so nice?\u201d and\\n\u201cWhere, for the land\u2019s sake, _did_ you get these amaz\u2019n pickles?\u201d and\\nall that kind of humbug talky-talk, just the way people always does at\\na supper, you know."", ""chunk_order_number"": 1124, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"0185cd75-754f-52ce-a39d-4619e59ad778","Object","{""name"": ""fried chickens"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""That night they had a big supper, and all them men and women was there,\\nand I stood behind the king and the duke\u2019s chairs and waited on them,\\nand the niggers waited on the rest. Mary Jane she set at the head of\\nthe table, with Susan alongside of her, and said how bad the biscuits\\nwas, and how mean the preserves was, and how ornery and tough the fried\\nchickens was\u2014and all that kind of rot, the way women always do for to\\nforce out compliments; and the people all knowed everything was tiptop,\\nand said so\u2014said \u201cHow _do_ you get biscuits to brown so nice?\u201d and\\n\u201cWhere, for the land\u2019s sake, _did_ you get these amaz\u2019n pickles?\u201d and\\nall that kind of humbug talky-talk, just the way people always does at\\na supper, you know."", ""chunk_order_number"": 1124, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
"e65d6658-3fcd-52a5-ac36-6f1de3992175","Object","{""name"": ""pickles"", ""chapter"": ""CHAPTER XXVI."", ""chunk"": ""That night they had a big supper, and all them men and women was there,\\nand I stood behind the king and the duke\u2019s chairs and waited on them,\\nand the niggers waited on the rest. Mary Jane she set at the head of\\nthe table, with Susan alongside of her, and said how bad the biscuits\\nwas, and how mean the preserves was, and how ornery and tough the fried\\nchickens was\u2014and all that kind of rot, the way women always do for to\\nforce out compliments; and the people all knowed everything was tiptop,\\nand said so\u2014said \u201cHow _do_ you get biscuits to brown so nice?\u201d and\\n\u201cWhere, for the land\u2019s sake, _did_ you get these amaz\u2019n pickles?\u201d and\\nall that kind of humbug talky-talk, just the way people always does at\\na supper, you know."", ""chunk_order_number"": 1124, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:38:46Z""}"
